date,time,no2Value,longitude,latitude,regionName
19-02-2019,06:47:53,9.74E-04,77.2578,28.7247,North-East
20-02-2019,06:28:57,1.35E-04,77.2578,28.7247,North-East
20-02-2019,08:10:28,4.37E-05,77.2578,28.7247,North-East
21-02-2019,07:51:32,1.78E-04,77.2578,28.7247,North-East
22-02-2019,07:32:37,1.12E-04,77.2578,28.7247,North-East
23-02-2019,07:13:42,1.48E-04,77.2578,28.7247,North-East
24-02-2019,06:54:46,1.38E-04,77.2578,28.7247,North-East
25-02-2019,06:35:50,2.51E-04,77.2578,28.7247,North-East
25-02-2019,08:17:21,4.23E-04,77.2578,28.7247,North-East
26-02-2019,07:58:25,1.07E-04,77.2578,28.7247,North-East
27-02-2019,07:39:30,9.11E-05,77.2578,28.7247,North-East
28-02-2019,07:20:34,1.33E-04,77.2578,28.7247,North-East
01-03-2019,07:01:39,1.28E-04,77.2578,28.7247,North-East
02-03-2019,06:42:44,1.87E-04,77.2578,28.7247,North-East
03-03-2019,08:05:19,1.72E-04,77.2578,28.7247,North-East
04-03-2019,07:46:24,1.12E-04,77.2578,28.7247,North-East
05-03-2019,07:27:28,9.14E-05,77.2578,28.7247,North-East
06-03-2019,07:08:33,1.06E-04,77.2578,28.7247,North-East
07-03-2019,06:49:38,1.52E-04,77.2578,28.7247,North-East
08-03-2019,06:30:43,1.28E-04,77.2578,28.7247,North-East
08-03-2019,08:12:13,1.00E-04,77.2578,28.7247,North-East
09-03-2019,08:18:29,8.86E-05,77.2578,28.7247,North-East
10-03-2019,07:34:23,1.44E-04,77.2578,28.7247,North-East
11-03-2019,07:15:28,1.70E-04,77.2578,28.7247,North-East
12-03-2019,06:56:33,9.76E-05,77.2578,28.7247,North-East
13-03-2019,06:37:38,9.91E-05,77.2578,28.7247,North-East
13-03-2019,08:19:09,1.57E-04,77.2578,28.7247,North-East
14-03-2019,08:00:13,6.91E-05,77.2578,28.7247,North-East
15-03-2019,07:41:18,9.27E-05,77.2578,28.7247,North-East
16-03-2019,07:22:23,1.19E-04,77.2578,28.7247,North-East
17-03-2019,07:03:28,1.30E-04,77.2578,28.7247,North-East
18-03-2019,06:44:34,1.62E-04,77.2578,28.7247,North-East
19-03-2019,08:07:09,1.34E-04,77.2578,28.7247,North-East
20-03-2019,07:48:14,2.54E-04,77.2578,28.7247,North-East
21-03-2019,07:29:19,8.56E-05,77.2578,28.7247,North-East
22-03-2019,07:10:24,9.83E-05,77.2578,28.7247,North-East
23-03-2019,06:51:29,8.90E-05,77.2578,28.7247,North-East
24-03-2019,06:32:34,8.62E-05,77.2578,28.7247,North-East
24-03-2019,08:14:04,8.67E-05,77.2578,28.7247,North-East
25-03-2019,07:55:09,9.66E-05,77.2578,28.7247,North-East
26-03-2019,07:36:14,1.29E-04,77.2578,28.7247,North-East
27-03-2019,07:17:19,9.11E-05,77.2578,28.7247,North-East
28-03-2019,06:58:24,2.35E-04,77.2578,28.7247,North-East
29-03-2019,06:39:29,1.55E-04,77.2578,28.7247,North-East
29-03-2019,08:20:59,1.10E-04,77.2578,28.7247,North-East
30-03-2019,08:02:04,2.85E-04,77.2578,28.7247,North-East
31-03-2019,07:43:08,1.21E-04,77.2578,28.7247,North-East
01-04-2019,07:24:14,1.40E-04,77.2578,28.7247,North-East
02-04-2019,07:05:18,2.42E-04,77.2578,28.7247,North-East
03-04-2019,06:46:23,1.63E-04,77.2578,28.7247,North-East
04-04-2019,08:08:58,2.28E-04,77.2578,28.7247,North-East
05-04-2019,07:50:03,2.89E-04,77.2578,28.7247,North-East
06-04-2019,07:31:08,2.34E-04,77.2578,28.7247,North-East
07-04-2019,07:12:13,2.75E-04,77.2578,28.7247,North-East
08-04-2019,06:53:17,2.88E-04,77.2578,28.7247,North-East
09-04-2019,06:34:21,1.10E-04,77.2578,28.7247,North-East
09-04-2019,08:15:51,1.80E-04,77.2578,28.7247,North-East
10-04-2019,07:56:56,1.44E-04,77.2578,28.7247,North-East
11-04-2019,07:38:01,1.25E-04,77.2578,28.7247,North-East
12-04-2019,07:19:05,1.27E-04,77.2578,28.7247,North-East
13-04-2019,07:00:10,1.18E-04,77.2578,28.7247,North-East
14-04-2019,06:41:14,9.57E-05,77.2578,28.7247,North-East
14-04-2019,08:22:44,1.03E-04,77.2578,28.7247,North-East
15-04-2019,08:03:48,1.26E-04,77.2578,28.7247,North-East
16-04-2019,07:44:53,1.52E-04,77.2578,28.7247,North-East
17-04-2019,07:25:56,1.38E-04,77.2578,28.7247,North-East
18-04-2019,07:07:00,2.64E-04,77.2578,28.7247,North-East
19-04-2019,06:48:05,1.08E-04,77.2578,28.7247,North-East
20-04-2019,08:10:39,1.60E-04,77.2578,28.7247,North-East
21-04-2019,07:51:42,1.42E-04,77.2578,28.7247,North-East
22-04-2019,07:32:47,1.83E-04,77.2578,28.7247,North-East
23-04-2019,07:13:51,2.04E-04,77.2578,28.7247,North-East
24-04-2019,06:54:54,1.62E-04,77.2578,28.7247,North-East
25-04-2019,06:35:58,1.38E-04,77.2578,28.7247,North-East
25-04-2019,08:17:28,1.87E-04,77.2578,28.7247,North-East
26-04-2019,07:58:32,1.36E-04,77.2578,28.7247,North-East
27-04-2019,07:39:35,1.32E-04,77.2578,28.7247,North-East
28-04-2019,07:20:38,1.11E-04,77.2578,28.7247,North-East
29-04-2019,07:01:41,1.29E-04,77.2578,28.7247,North-East
30-04-2019,06:42:45,1.57E-04,77.2578,28.7247,North-East
30-04-2019,08:24:15,1.66E-04,77.2578,28.7247,North-East
01-05-2019,08:05:18,1.69E-04,77.2578,28.7247,North-East
02-05-2019,07:46:20,1.28E-04,77.2578,28.7247,North-East
03-05-2019,07:27:24,1.79E-04,77.2578,28.7247,North-East
04-05-2019,07:08:27,1.53E-04,77.2578,28.7247,North-East
05-05-2019,06:49:30,1.21E-04,77.2578,28.7247,North-East
06-05-2019,08:12:02,1.46E-04,77.2578,28.7247,North-East
07-05-2019,07:53:05,1.47E-04,77.2578,28.7247,North-East
08-05-2019,07:34:08,1.65E-04,77.2578,28.7247,North-East
09-05-2019,07:15:09,1.69E-04,77.2578,28.7247,North-East
10-05-2019,06:56:11,1.54E-04,77.2578,28.7247,North-East
11-05-2019,06:37:13,1.34E-04,77.2578,28.7247,North-East
11-05-2019,08:18:43,1.26E-04,77.2578,28.7247,North-East
12-05-2019,07:59:46,1.46E-04,77.2578,28.7247,North-East
13-05-2019,07:40:48,1.75E-04,77.2578,28.7247,North-East
14-05-2019,07:21:49,1.83E-04,77.2578,28.7247,North-East
15-05-2019,07:02:51,1.08E-04,77.2578,28.7247,North-East
16-05-2019,06:43:53,2.73E-04,77.2578,28.7247,North-East
16-05-2019,08:25:24,1.37E-04,77.2578,28.7247,North-East
17-05-2019,08:06:25,1.91E-04,77.2578,28.7247,North-East
18-05-2019,07:47:26,1.52E-04,77.2578,28.7247,North-East
19-05-2019,07:28:27,1.77E-04,77.2578,28.7247,North-East
20-05-2019,07:09:28,1.53E-04,77.2578,28.7247,North-East
21-05-2019,06:50:29,1.30E-04,77.2578,28.7247,North-East
22-05-2019,08:13:00,4.52E-05,77.2578,28.7247,North-East
23-05-2019,07:54:01,1.48E-04,77.2578,28.7247,North-East
24-05-2019,07:35:03,4.41E-05,77.2578,28.7247,North-East
25-05-2019,07:16:02,1.37E-04,77.2578,28.7247,North-East
26-05-2019,06:57:03,1.25E-04,77.2578,28.7247,North-East
27-05-2019,06:38:04,1.41E-04,77.2578,28.7247,North-East
27-05-2019,08:19:33,1.33E-04,77.2578,28.7247,North-East
28-05-2019,08:00:34,1.40E-04,77.2578,28.7247,North-East
29-05-2019,07:41:34,2.04E-04,77.2578,28.7247,North-East
30-05-2019,07:22:34,2.57E-04,77.2578,28.7247,North-East
31-05-2019,07:03:34,1.41E-04,77.2578,28.7247,North-East
01-06-2019,06:44:33,1.81E-04,77.2578,28.7247,North-East
01-06-2019,08:26:04,1.44E-04,77.2578,28.7247,North-East
02-06-2019,08:07:04,1.80E-04,77.2578,28.7247,North-East
03-06-2019,07:48:03,1.75E-04,77.2578,28.7247,North-East
04-06-2019,07:29:02,1.76E-04,77.2578,28.7247,North-East
05-06-2019,07:10:02,1.92E-04,77.2578,28.7247,North-East
06-06-2019,06:51:02,1.80E-04,77.2578,28.7247,North-East
07-06-2019,08:13:30,1.32E-04,77.2578,28.7247,North-East
08-06-2019,07:54:30,1.76E-04,77.2578,28.7247,North-East
09-06-2019,07:35:28,1.63E-04,77.2578,28.7247,North-East
10-06-2019,07:16:26,1.69E-04,77.2578,28.7247,North-East
11-06-2019,06:57:25,9.29E-05,77.2578,28.7247,North-East
12-06-2019,06:38:24,1.57E-04,77.2578,28.7247,North-East
12-06-2019,08:19:54,1.61E-04,77.2578,28.7247,North-East
13-06-2019,08:00:52,1.75E-04,77.2578,28.7247,North-East
14-06-2019,07:41:50,1.66E-04,77.2578,28.7247,North-East
15-06-2019,07:22:49,1.30E-04,77.2578,28.7247,North-East
16-06-2019,07:03:47,1.04E-04,77.2578,28.7247,North-East
17-06-2019,06:44:45,5.15E-05,77.2578,28.7247,North-East
17-06-2019,08:26:15,6.64E-05,77.2578,28.7247,North-East
18-06-2019,08:07:12,1.02E-04,77.2578,28.7247,North-East
19-06-2019,07:48:09,2.02E-04,77.2578,28.7247,North-East
20-06-2019,07:29:08,2.15E-04,77.2578,28.7247,North-East
21-06-2019,07:10:04,2.02E-04,77.2578,28.7247,North-East
22-06-2019,06:51:02,1.43E-04,77.2578,28.7247,North-East
23-06-2019,08:13:29,1.64E-04,77.2578,28.7247,North-East
24-06-2019,07:54:26,1.14E-04,77.2578,28.7247,North-East
25-06-2019,07:35:22,1.38E-04,77.2578,28.7247,North-East
26-06-2019,07:16:20,1.90E-04,77.2578,28.7247,North-East
27-06-2019,06:57:16,1.05E-04,77.2578,28.7247,North-East
28-06-2019,06:38:13,1.16E-04,77.2578,28.7247,North-East
28-06-2019,08:19:42,1.20E-04,77.2578,28.7247,North-East
29-06-2019,08:00:39,1.25E-04,77.2578,28.7247,North-East
30-06-2019,07:41:36,1.14E-04,77.2578,28.7247,North-East
01-07-2019,07:22:32,1.29E-04,77.2578,28.7247,North-East
02-07-2019,07:03:29,1.97E-04,77.2578,28.7247,North-East
03-07-2019,06:44:25,1.59E-04,77.2578,28.7247,North-East
03-07-2019,08:25:54,1.44E-04,77.2578,28.7247,North-East
05-07-2019,07:47:45,1.48E-04,77.2578,28.7247,North-East
06-07-2019,07:28:42,3.52E-04,77.2578,28.7247,North-East
07-07-2019,07:09:38,1.26E-04,77.2578,28.7247,North-East
08-07-2019,06:50:33,1.58E-04,77.2578,28.7247,North-East
09-07-2019,08:12:58,1.55E-04,77.2578,28.7247,North-East
10-07-2019,07:53:53,1.18E-04,77.2578,28.7247,North-East
11-07-2019,07:34:49,1.38E-04,77.2578,28.7247,North-East
12-07-2019,07:15:46,8.61E-05,77.2578,28.7247,North-East
13-07-2019,06:56:42,9.57E-05,77.2578,28.7247,North-East
14-07-2019,06:37:37,1.11E-04,77.2578,28.7247,North-East
14-07-2019,08:19:07,1.08E-04,77.2578,28.7247,North-East
16-07-2019,07:40:59,1.71E-04,77.2578,28.7247,North-East
17-07-2019,07:21:55,2.15E-04,77.2578,28.7247,North-East
18-07-2019,07:02:49,1.07E-04,77.2578,28.7247,North-East
19-07-2019,06:43:46,1.45E-04,77.2578,28.7247,North-East
19-07-2019,08:25:15,1.65E-04,77.2578,28.7247,North-East
20-07-2019,08:06:11,1.52E-04,77.2578,28.7247,North-East
21-07-2019,07:47:07,1.44E-04,77.2578,28.7247,North-East
22-07-2019,07:28:01,1.39E-04,77.2578,28.7247,North-East
23-07-2019,07:08:57,1.00E-04,77.2578,28.7247,North-East
24-07-2019,06:49:51,1.70E-04,77.2578,28.7247,North-East
25-07-2019,08:12:17,1.72E-04,77.2578,28.7247,North-East
26-07-2019,07:53:12,2.11E-04,77.2578,28.7247,North-East
28-07-2019,07:15:01,1.30E-04,77.2578,28.7247,North-East
29-07-2019,06:55:55,8.14E-05,77.2578,28.7247,North-East
30-07-2019,06:36:50,7.62E-05,77.2578,28.7247,North-East
30-07-2019,08:18:19,9.69E-05,77.2578,28.7247,North-East
31-07-2019,07:59:13,9.60E-05,77.2578,28.7247,North-East
01-08-2019,07:40:09,1.38E-04,77.2578,28.7247,North-East
02-08-2019,07:21:03,1.64E-04,77.2578,28.7247,North-East
03-08-2019,07:01:57,1.42E-04,77.2578,28.7247,North-East
04-08-2019,06:42:52,1.57E-04,77.2578,28.7247,North-East
04-08-2019,08:24:21,1.40E-04,77.2578,28.7247,North-East
06-08-2019,07:46:09,2.36E-04,77.2578,28.7247,North-East
07-08-2019,07:27:03,1.08E-04,77.2578,28.7247,North-East
08-08-2019,07:07:56,1.47E-04,77.2578,28.7247,North-East
09-08-2019,06:48:51,5.39E-05,77.2578,28.7247,North-East
10-08-2019,08:11:14,6.97E-05,77.2578,28.7247,North-East
11-08-2019,07:52:07,1.04E-04,77.2578,28.7247,North-East
12-08-2019,07:33:01,8.65E-05,77.2578,28.7247,North-East
13-08-2019,07:13:55,1.03E-04,77.2578,28.7247,North-East
14-08-2019,06:54:49,1.35E-04,77.2578,28.7247,North-East
15-08-2019,06:35:42,7.06E-05,77.2578,28.7247,North-East
15-08-2019,08:17:11,9.21E-05,77.2578,28.7247,North-East
16-08-2019,07:58:05,8.72E-05,77.2578,28.7247,North-East
17-08-2019,07:38:58,7.66E-05,77.2578,28.7247,North-East
18-08-2019,07:19:51,8.34E-05,77.2578,28.7247,North-East
19-08-2019,07:00:44,1.61E-04,77.2578,28.7247,North-East
20-08-2019,06:41:38,1.07E-04,77.2578,28.7247,North-East
20-08-2019,08:23:07,8.61E-05,77.2578,28.7247,North-East
21-08-2019,08:04:01,8.99E-05,77.2578,28.7247,North-East
22-08-2019,07:44:53,1.18E-04,77.2578,28.7247,North-East
23-08-2019,07:25:47,1.29E-04,77.2578,28.7247,North-East
25-08-2019,06:47:31,1.19E-04,77.2578,28.7247,North-East
26-08-2019,08:09:54,1.26E-04,77.2578,28.7247,North-East
27-08-2019,07:50:47,1.34E-04,77.2578,28.7247,North-East
28-08-2019,07:31:39,1.07E-04,77.2578,28.7247,North-East
29-08-2019,07:12:33,1.95E-04,77.2578,28.7247,North-East
30-08-2019,06:53:25,1.44E-04,77.2578,28.7247,North-East
31-08-2019,06:34:18,1.36E-04,77.2578,28.7247,North-East
31-08-2019,08:15:47,1.65E-04,77.2578,28.7247,North-East
01-09-2019,07:56:40,1.39E-04,77.2578,28.7247,North-East
02-09-2019,07:37:32,9.15E-05,77.2578,28.7247,North-East
04-09-2019,06:59:16,1.68E-04,77.2578,28.7247,North-East
05-09-2019,06:40:10,1.13E-04,77.2578,28.7247,North-East
05-09-2019,08:21:39,1.36E-04,77.2578,28.7247,North-East
06-09-2019,08:02:30,1.81E-04,77.2578,28.7247,North-East
07-09-2019,07:43:24,2.54E-04,77.2578,28.7247,North-East
08-09-2019,07:24:15,1.16E-04,77.2578,28.7247,North-East
09-09-2019,07:05:07,9.79E-05,77.2578,28.7247,North-East
10-09-2019,06:46:00,1.00E-04,77.2578,28.7247,North-East
11-09-2019,08:08:21,1.30E-04,77.2578,28.7247,North-East
12-09-2019,07:49:13,1.29E-04,77.2578,28.7247,North-East
13-09-2019,07:30:05,1.77E-04,77.2578,28.7247,North-East
14-09-2019,07:10:57,1.10E-04,77.2578,28.7247,North-East
15-09-2019,06:51:49,1.17E-04,77.2578,28.7247,North-East
16-09-2019,06:32:41,9.86E-05,77.2578,28.7247,North-East
16-09-2019,08:14:11,9.96E-05,77.2578,28.7247,North-East
17-09-2019,07:55:02,9.91E-05,77.2578,28.7247,North-East
18-09-2019,07:35:54,2.31E-04,77.2578,28.7247,North-East
19-09-2019,07:16:45,1.25E-04,77.2578,28.7247,North-East
20-09-2019,06:57:37,1.33E-04,77.2578,28.7247,North-East
21-09-2019,06:38:29,2.13E-04,77.2578,28.7247,North-East
21-09-2019,08:19:59,1.04E-04,77.2578,28.7247,North-East
22-09-2019,08:00:51,7.38E-05,77.2578,28.7247,North-East
23-09-2019,07:41:42,1.47E-04,77.2578,28.7247,North-East
24-09-2019,07:22:34,1.13E-04,77.2578,28.7247,North-East
25-09-2019,07:03:26,1.30E-04,77.2578,28.7247,North-East
26-09-2019,06:44:17,8.15E-05,77.2578,28.7247,North-East
27-09-2019,08:06:37,6.99E-05,77.2578,28.7247,North-East
28-09-2019,07:47:29,7.94E-05,77.2578,28.7247,North-East
29-09-2019,07:28:21,1.69E-04,77.2578,28.7247,North-East
30-09-2019,07:09:13,1.63E-04,77.2578,28.7247,North-East
01-10-2019,06:50:04,1.18E-04,77.2578,28.7247,North-East
02-10-2019,06:30:55,1.15E-04,77.2578,28.7247,North-East
02-10-2019,08:12:24,9.39E-05,77.2578,28.7247,North-East
03-10-2019,07:53:16,1.43E-04,77.2578,28.7247,North-East
04-10-2019,07:34:08,8.56E-05,77.2578,28.7247,North-East
05-10-2019,07:14:59,1.16E-04,77.2578,28.7247,North-East
06-10-2019,06:55:51,9.20E-05,77.2578,28.7247,North-East
07-10-2019,06:36:44,6.98E-05,77.2578,28.7247,North-East
07-10-2019,08:18:13,7.23E-05,77.2578,28.7247,North-East
08-10-2019,07:59:04,1.09E-04,77.2578,28.7247,North-East
09-10-2019,07:39:56,2.17E-04,77.2578,28.7247,North-East
10-10-2019,07:20:47,3.79E-04,77.2578,28.7247,North-East
11-10-2019,07:01:39,1.22E-04,77.2578,28.7247,North-East
12-10-2019,06:42:31,9.81E-05,77.2578,28.7247,North-East
13-10-2019,08:04:51,9.96E-05,77.2578,28.7247,North-East
14-10-2019,07:45:44,1.19E-04,77.2578,28.7247,North-East
15-10-2019,07:26:35,1.98E-04,77.2578,28.7247,North-East
16-10-2019,07:07:27,2.05E-04,77.2578,28.7247,North-East
17-10-2019,06:48:19,1.54E-04,77.2578,28.7247,North-East
18-10-2019,06:29:11,1.05E-04,77.2578,28.7247,North-East
18-10-2019,08:10:39,1.36E-04,77.2578,28.7247,North-East
19-10-2019,07:51:32,9.94E-05,77.2578,28.7247,North-East
20-10-2019,07:32:24,9.17E-05,77.2578,28.7247,North-East
21-10-2019,07:13:16,1.02E-04,77.2578,28.7247,North-East
22-10-2019,06:54:08,9.17E-05,77.2578,28.7247,North-East
23-10-2019,06:35:00,9.72E-05,77.2578,28.7247,North-East
23-10-2019,08:16:29,1.19E-04,77.2578,28.7247,North-East
24-10-2019,07:57:21,1.27E-04,77.2578,28.7247,North-East
25-10-2019,07:38:13,1.76E-04,77.2578,28.7247,North-East
26-10-2019,07:19:05,2.47E-04,77.2578,28.7247,North-East
27-10-2019,06:59:57,1.02E-04,77.2578,28.7247,North-East
28-10-2019,06:40:49,8.88E-05,77.2578,28.7247,North-East
30-10-2019,07:44:03,8.54E-05,77.2578,28.7247,North-East
31-10-2019,07:24:55,9.70E-05,77.2578,28.7247,North-East
01-11-2019,07:05:47,1.10E-04,77.2578,28.7247,North-East
02-11-2019,06:46:39,1.70E-04,77.2578,28.7247,North-East
03-11-2019,06:27:32,1.09E-04,77.2578,28.7247,North-East
04-11-2019,07:49:54,1.00E-04,77.2578,28.7247,North-East
05-11-2019,07:30:47,1.12E-04,77.2578,28.7247,North-East
06-11-2019,07:11:39,2.86E-04,77.2578,28.7247,North-East
08-11-2019,06:33:25,1.48E-04,77.2578,28.7247,North-East
08-11-2019,08:14:55,1.97E-04,77.2578,28.7247,North-East
09-11-2019,07:55:48,1.17E-04,77.2578,28.7247,North-East
10-11-2019,07:36:41,1.09E-04,77.2578,28.7247,North-East
11-11-2019,07:17:34,1.22E-04,77.2578,28.7247,North-East
12-11-2019,06:58:27,1.45E-04,77.2578,28.7247,North-East
15-11-2019,07:42:37,1.03E-04,77.2578,28.7247,North-East
16-11-2019,07:23:30,1.10E-04,77.2578,28.7247,North-East
17-11-2019,07:04:24,1.09E-04,77.2578,28.7247,North-East
18-11-2019,06:45:18,1.20E-04,77.2578,28.7247,North-East
19-11-2019,06:26:12,1.10E-04,77.2578,28.7247,North-East
19-11-2019,08:07:42,1.22E-04,77.2578,28.7247,North-East
20-11-2019,07:48:35,3.47E-04,77.2578,28.7247,North-East
21-11-2019,07:29:30,7.86E-04,77.2578,28.7247,North-East
22-11-2019,07:10:24,4.46E-04,77.2578,28.7247,North-East
23-11-2019,06:51:19,1.40E-04,77.2578,28.7247,North-East
24-11-2019,06:32:12,1.08E-04,77.2578,28.7247,North-East
24-11-2019,08:13:42,8.50E-05,77.2578,28.7247,North-East
25-11-2019,07:54:37,8.06E-05,77.2578,28.7247,North-East
26-11-2019,07:35:32,3.34E-04,77.2578,28.7247,North-East
27-11-2019,07:16:27,5.05E-04,77.2578,28.7247,North-East
28-11-2019,06:57:21,7.27E-05,77.2578,28.7247,North-East
29-11-2019,06:38:16,7.54E-05,77.2578,28.7247,North-East
30-11-2019,08:00:42,1.06E-04,77.2578,28.7247,North-East
01-12-2019,07:41:37,1.24E-04,77.2578,28.7247,North-East
02-12-2019,07:22:33,1.21E-04,77.2578,28.7247,North-East
03-12-2019,07:03:27,1.33E-04,77.2578,28.7247,North-East
04-12-2019,06:44:24,2.81E-04,77.2578,28.7247,North-East
05-12-2019,06:25:20,3.73E-04,77.2578,28.7247,North-East
05-12-2019,08:06:50,4.18E-04,77.2578,28.7247,North-East
06-12-2019,07:47:46,2.25E-04,77.2578,28.7247,North-East
07-12-2019,07:28:42,1.79E-04,77.2578,28.7247,North-East
08-12-2019,07:09:38,1.61E-04,77.2578,28.7247,North-East
09-12-2019,06:50:35,1.56E-04,77.2578,28.7247,North-East
10-12-2019,06:31:31,1.48E-04,77.2578,28.7247,North-East
10-12-2019,08:13:01,1.45E-04,77.2578,28.7247,North-East
12-12-2019,07:34:55,2.13E-04,77.2578,28.7247,North-East
13-12-2019,07:15:52,1.60E-04,77.2578,28.7247,North-East
14-12-2019,06:56:49,1.37E-04,77.2578,28.7247,North-East
15-12-2019,06:37:45,7.62E-05,77.2578,28.7247,North-East
16-12-2019,08:00:12,6.65E-05,77.2578,28.7247,North-East
17-12-2019,07:41:11,6.19E-05,77.2578,28.7247,North-East
18-12-2019,07:22:09,2.86E-04,77.2578,28.7247,North-East
19-12-2019,07:03:06,0.001602355,77.2578,28.7247,North-East
20-12-2019,06:44:04,1.79E-04,77.2578,28.7247,North-East
21-12-2019,06:25:02,1.75E-04,77.2578,28.7247,North-East
21-12-2019,08:06:33,1.48E-04,77.2578,28.7247,North-East
22-12-2019,07:47:31,7.64E-05,77.2578,28.7247,North-East
23-12-2019,07:28:29,1.06E-04,77.2578,28.7247,North-East
24-12-2019,07:09:27,3.66E-04,77.2578,28.7247,North-East
25-12-2019,06:50:25,7.18E-05,77.2578,28.7247,North-East
26-12-2019,06:31:24,1.03E-04,77.2578,28.7247,North-East
26-12-2019,08:12:55,1.48E-04,77.2578,28.7247,North-East
27-12-2019,07:53:54,3.13E-04,77.2578,28.7247,North-East
28-12-2019,07:34:52,2.46E-04,77.2578,28.7247,North-East
29-12-2019,07:15:52,2.39E-04,77.2578,28.7247,North-East
30-12-2019,06:56:52,1.89E-04,77.2578,28.7247,North-East
01-01-2019,07:03:33,1.98E-04,77.0684,28.7196,North-West
02-01-2019,06:44:33,2.48E-04,77.0684,28.7196,North-West
03-01-2019,06:25:32,1.16E-04,77.0684,28.7196,North-West
03-01-2019,08:07:02,1.24E-04,77.0684,28.7196,North-West
04-01-2019,07:48:02,2.26E-04,77.0684,28.7196,North-West
05-01-2019,07:29:02,2.35E-04,77.0684,28.7196,North-West
06-01-2019,07:10:03,1.03E-04,77.0684,28.7196,North-West
07-01-2019,06:51:02,3.22E-04,77.0684,28.7196,North-West
08-01-2019,06:32:02,1.89E-04,77.0684,28.7196,North-West
08-01-2019,08:13:34,1.03E-04,77.0684,28.7196,North-West
09-01-2019,07:54:34,1.01E-04,77.0684,28.7196,North-West
11-01-2019,07:16:34,4.95E-04,77.0684,28.7196,North-West
12-01-2019,06:57:35,0.001257042,77.0684,28.7196,North-West
13-01-2019,06:38:36,3.36E-04,77.0684,28.7196,North-West
14-01-2019,08:01:07,1.05E-04,77.0684,28.7196,North-West
15-01-2019,07:42:10,1.38E-04,77.0684,28.7196,North-West
16-01-2019,07:23:11,0.001044965,77.0684,28.7196,North-West
17-01-2019,07:04:12,1.86E-04,77.0684,28.7196,North-West
18-01-2019,06:45:13,1.66E-04,77.0684,28.7196,North-West
19-01-2019,06:26:14,2.18E-04,77.0684,28.7196,North-West
19-01-2019,08:07:46,1.97E-04,77.0684,28.7196,North-West
20-01-2019,07:48:47,1.49E-04,77.0684,28.7196,North-West
21-01-2019,07:29:49,9.22E-05,77.0684,28.7196,North-West
22-01-2019,07:10:51,1.08E-04,77.0684,28.7196,North-West
23-01-2019,06:51:52,1.51E-04,77.0684,28.7196,North-West
24-01-2019,06:32:56,2.57E-04,77.0684,28.7196,North-West
24-01-2019,08:14:26,2.58E-04,77.0684,28.7196,North-West
25-01-2019,07:55:28,1.79E-04,77.0684,28.7196,North-West
26-01-2019,07:36:30,9.78E-05,77.0684,28.7196,North-West
27-01-2019,07:17:32,9.98E-05,77.0684,28.7196,North-West
28-01-2019,06:58:35,9.85E-05,77.0684,28.7196,North-West
29-01-2019,06:39:37,1.60E-04,77.0684,28.7196,North-West
30-01-2019,08:02:11,2.19E-04,77.0684,28.7196,North-West
31-01-2019,07:43:14,3.36E-04,77.0684,28.7196,North-West
01-02-2019,07:24:17,5.67E-04,77.0684,28.7196,North-West
02-02-2019,07:05:20,1.79E-04,77.0684,28.7196,North-West
03-02-2019,06:46:23,8.33E-05,77.0684,28.7196,North-West
04-02-2019,06:27:26,2.02E-04,77.0684,28.7196,North-West
04-02-2019,08:08:56,2.07E-04,77.0684,28.7196,North-West
05-02-2019,07:50:00,5.73E-04,77.0684,28.7196,North-West
06-02-2019,07:31:03,1.24E-04,77.0684,28.7196,North-West
07-02-2019,07:12:06,1.19E-04,77.0684,28.7196,North-West
08-02-2019,06:53:09,1.29E-04,77.0684,28.7196,North-West
09-02-2019,06:34:13,9.94E-05,77.0684,28.7196,North-West
09-02-2019,08:15:44,1.07E-04,77.0684,28.7196,North-West
10-02-2019,07:56:48,9.09E-05,77.0684,28.7196,North-West
11-02-2019,07:37:51,1.82E-04,77.0684,28.7196,North-West
12-02-2019,07:18:55,5.60E-04,77.0684,28.7196,North-West
13-02-2019,06:59:59,4.18E-04,77.0684,28.7196,North-West
14-02-2019,06:41:03,7.80E-05,77.0684,28.7196,North-West
15-02-2019,08:03:37,3.22E-04,77.0684,28.7196,North-West
16-02-2019,07:44:41,7.52E-05,77.0684,28.7196,North-West
17-02-2019,07:25:45,7.50E-05,77.0684,28.7196,North-West
18-02-2019,07:06:49,2.12E-04,77.0684,28.7196,North-West
19-02-2019,06:47:53,4.03E-04,77.0684,28.7196,North-West
